cache_policy_short	cache_percentage	batch_size	unsupervised	dataset_short	sample_type_short	pipeline	Step(average) L1 sample	Step(average) L1 recv	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate	train_process_time	epoch_time:train_total	epoch_time:copy_time
Coll_2	90.000000	2000	True	PR	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	None	None	None	nan	nan	nan	nan	0.000000	nan	0.900000	0	0.900000	nan	nan	nan
Cliq_2	100.000000	2000	True	PR	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	None	None	None	nan	nan	nan	nan	0.000000	nan	1.000000	0	1.000000	nan	nan	nan
Rep_2	100.000000	2000	True	PR	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	None	None	None	nan	nan	nan	nan	0.000000	nan	1.000000	0	1.000000	nan	nan	nan
Coll_2	100.000000	2000	True	PR	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	None	None	None	nan	nan	nan	nan	0.000000	nan	1.000000	0	1.000000	nan	nan	nan
Cliq_2	0	2000	True	TW	3HopRnd	False	0.006116	0.001977	0.086518	0.103880	0	0	0.086518	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.365550	0.000000	0.000000	0.896807	0	0	0	32.1276	17.348000	14.779600
Rep_2	0	2000	True	TW	3HopRnd	False	0.006146	0.001974	0.086662	0.103913	0	0	0.086662	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.343030	0.000000	0.000000	0.896348	0	0	0	32.1566	17.353400	14.803200
Coll_2	0	2000	True	TW	3HopRnd	False	0.006150	0.001973	0.086578	0.103984	0	0	0.086578	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.365698	0.000000	0.000000	0.897441	0	0	0	32.1542	17.365300	14.788900
Cliq_2	1.000000	2000	True	TW	3HopRnd	False	0.006136	0.001974	0.082974	0.032959	0.000573	0.013326	0.037312	19.052339	38.110125	42.837536	0.190690	0.381380	0.427930	298.098686	25.639346	10.293009	0.170811	0.341670	0.384053	0.010000	0.020000	0.030000	19.6911	5.504100	14.187000
Rep_2	1.000000	2000	True	TW	3HopRnd	False	0.006117	0.001976	0.108151	0.033039	0.000978	0.000003	0.058249	32.737590	0.000000	67.262410	0.327517	0.000000	0.672483	300.148182	0.000000	10.354087	0.293545	0.000000	0.603115	0.010000	0.000000	0.010000	23.9095	5.517400	18.392100
Coll_2	1.000000	2000	True	TW	3HopRnd	False	0.006109	0.001970	0.074329	0.033572	0.000517	0.003933	0.037713	16.966892	39.678719	43.354389	0.169804	0.397090	0.433106	294.272093	90.463009	10.308117	0.152139	0.355791	0.388750	0.009906	0.019520	0.029426	18.3492	5.606600	12.742600
Cliq_2	2.000000	2000	True	TW	3HopRnd	False	0.006127	0.001973	0.064144	0.033039	0.000711	0.016640	0.024838	23.797650	47.598567	28.603783	0.238311	0.476622	0.285067	300.193390	25.655306	10.328648	0.213438	0.426904	0.256543	0.020000	0.040000	0.060000	16.5600	5.517600	11.042400
Rep_2	2.000000	2000	True	TW	3HopRnd	False	0.006131	0.001976	0.084533	0.033104	0.001417	0.000003	0.045109	48.116740	0.000000	51.883260	0.481654	0.000000	0.518346	304.622717	0.000000	10.318106	0.431650	0.000000	0.465439	0.020000	0.000000	0.020000	19.9761	5.528300	14.447800
Coll_2	2.000000	2000	True	TW	3HopRnd	False	0.006115	0.001978	0.053048	0.033524	0.000669	0.004916	0.025219	22.254537	48.689628	29.055835	0.222823	0.487511	0.289666	298.238392	88.796468	10.329436	0.199521	0.436523	0.260498	0.019820	0.038935	0.058754	14.7888	5.598500	9.190300
Cliq_2	3.000000	2000	True	TW	3HopRnd	False	0.006141	0.001979	0.054499	0.032893	0.000782	0.018331	0.018539	26.232954	52.462641	21.304405	0.262753	0.525505	0.211742	300.773757	25.660404	10.303448	0.235205	0.470381	0.191016	0.030000	0.060000	0.090000	14.9257	5.493100	9.432600
Rep_2	3.000000	2000	True	TW	3HopRnd	False	0.006128	0.001972	0.070721	0.033448	0.001675	0.000003	0.037140	57.166200	0.000000	42.833800	0.572099	0.000000	0.427901	305.958489	0.000000	10.339099	0.512480	0.000000	0.383994	0.030000	0.000000	0.030000	17.7266	5.585900	12.140700
Coll_2	3.000000	2000	True	TW	3HopRnd	False	0.006094	0.001983	0.042042	0.033301	0.000780	0.005450	0.018802	26.156611	52.242431	21.600958	0.261979	0.523291	0.214730	300.693610	85.953627	10.301638	0.234541	0.468447	0.193691	0.029941	0.058548	0.088489	12.9143	5.561300	7.353000
Cliq_2	4.000000	2000	True	TW	3HopRnd	False	0.006155	0.001961	0.048489	0.032832	0.000827	0.019391	0.014533	27.763852	55.526614	16.709534	0.278217	0.556434	0.165348	300.821399	25.658750	10.302523	0.248779	0.497549	0.149727	0.040000	0.080000	0.120000	13.9090	5.483000	8.426000
Rep_2	4.000000	2000	True	TW	3HopRnd	False	0.006112	0.001972	0.061331	0.033311	0.001850	0.000003	0.031951	63.295631	0.000000	36.704369	0.633640	0.000000	0.366360	306.925676	0.000000	10.305392	0.567813	0.000000	0.329268	0.040000	0.000000	0.040000	16.1353	5.562800	10.572500
Coll_2	4.000000	2000	True	TW	3HopRnd	False	0.006118	0.001974	0.035249	0.033011	0.000656	0.006117	0.014689	21.826598	61.268925	16.904477	0.218827	0.613875	0.167299	298.313048	89.803200	10.318095	0.195693	0.549326	0.151562	0.039944	0.078616	0.118560	11.7300	5.512900	6.217100
Cliq_2	6.000000	2000	True	TW	3HopRnd	False	0.006104	0.001966	0.041088	0.032938	0.000881	0.020694	0.009699	29.620151	59.235946	11.143903	0.296978	0.593957	0.109065	301.492888	25.668861	10.303293	0.265615	0.531191	0.099932	0.060000	0.120000	0.180000	12.6913	5.500600	7.190700
Rep_2	6.000000	2000	True	TW	3HopRnd	False	0.006111	0.001977	0.048873	0.033348	0.002078	0.000003	0.024858	71.390767	0.000000	28.609233	0.714932	0.000000	0.285068	308.082441	0.000000	10.320731	0.640195	0.000000	0.256553	0.060000	0.000000	0.060000	14.0619	5.569100	8.492800
Coll_2	6.000000	2000	True	TW	3HopRnd	False	0.006096	0.001975	0.027141	0.033099	0.001228	0.004599	0.010735	41.684719	45.993403	12.321878	0.417737	0.461226	0.121038	304.515727	89.714646	10.296890	0.373945	0.412598	0.110537	0.059935	0.104099	0.164034	10.3906	5.527400	4.863200
Cliq_2	8.000000	2000	True	TW	3HopRnd	False	0.006144	0.001975	0.036812	0.032887	0.000913	0.021453	0.006897	30.696712	61.391248	7.912040	0.307958	0.615915	0.076127	301.611275	25.671126	10.290933	0.275371	0.550723	0.070977	0.080000	0.160000	0.240000	11.9703	5.492000	6.478300
Rep_2	8.000000	2000	True	TW	3HopRnd	False	0.006119	0.001985	0.040750	0.033067	0.002227	0.000002	0.020305	76.659660	0.000000	23.340340	0.767834	0.000000	0.232166	308.632339	0.000000	10.306209	0.687324	0.000000	0.209268	0.080000	0.000000	0.080000	12.6596	5.522100	7.137500
Coll_2	8.000000	2000	True	TW	3HopRnd	False	0.006101	0.001974	0.021847	0.033140	0.001547	0.003763	0.008041	52.886081	37.892616	9.221303	0.529873	0.380588	0.089539	306.540886	90.293752	10.282993	0.474219	0.339775	0.082686	0.079927	0.132279	0.212205	9.5131	5.534300	3.978800
Cliq_2	10.000000	2000	True	TW	3HopRnd	False	0.006137	0.001959	0.034086	0.032977	0.000934	0.021928	0.005062	31.397261	62.786898	5.815841	0.315127	0.630255	0.054618	301.364678	25.669503	10.300014	0.281475	0.562881	0.052139	0.100000	0.200000	0.300000	11.5274	5.507200	6.020200
Rep_2	10.000000	2000	True	TW	3HopRnd	False	0.006116	0.001977	0.034978	0.033042	0.002335	0.000002	0.017012	80.434854	0.000000	19.565146	0.805809	0.000000	0.194191	308.819593	0.000000	10.310392	0.721094	0.000000	0.175400	0.100000	0.000000	0.100000	11.6902	5.517900	6.172300
Coll_2	10.000000	2000	True	TW	3HopRnd	False	0.006107	0.001971	0.018211	0.033206	0.001755	0.003264	0.006171	60.128733	32.780065	7.091202	0.602510	0.329751	0.067739	307.208200	90.050791	10.303676	0.539150	0.293926	0.063584	0.099943	0.161750	0.261693	8.9166	5.545400	3.371200
Cliq_2	15.000000	2000	True	TW	3HopRnd	False	0.006133	0.001964	0.030139	0.032842	0.000963	0.022611	0.002507	32.380724	64.753822	2.865454	0.325303	0.650607	0.024090	301.385644	25.668939	10.244752	0.290234	0.580400	0.025684	0.150000	0.300000	0.450000	10.8465	5.484500	5.362000
Rep_2	15.000000	2000	True	TW	3HopRnd	False	0.006123	0.001977	0.025698	0.033094	0.002508	0.000002	0.011757	86.489959	0.000000	13.510041	0.867016	0.000000	0.132984	309.252579	0.000000	10.304699	0.775605	0.000000	0.121152	0.150000	0.000000	0.150000	10.1492	5.526700	4.622500
Coll_2	15.000000	2000	True	TW	3HopRnd	False	0.006130	0.001977	0.012983	0.033078	0.001983	0.002797	0.003409	68.198950	27.894817	3.906233	0.683691	0.281447	0.034861	308.323878	89.409412	10.272670	0.611406	0.250078	0.035020	0.149945	0.233410	0.383355	8.0230	5.524000	2.499000
Cliq_2	25.000000	2000	True	TW	3HopRnd	False	0.006121	0.001962	0.027174	0.032818	0.000990	0.023165	0.000496	33.149707	66.298324	0.551969	0.332648	0.665296	0.002056	300.357086	25.672232	9.982201	0.297354	0.594697	0.004951	0.250000	0.500000	0.750000	10.3471	5.480600	4.866500
Rep_2	25.000000	2000	True	TW	3HopRnd	False	0.006125	0.001969	0.016486	0.033097	0.002689	0.000002	0.006525	92.501416	0.000000	7.498584	0.928074	0.000000	0.071926	308.403449	0.000000	10.302921	0.829297	0.000000	0.067227	0.250000	0.000000	0.250000	8.6102	5.527200	3.083000
Coll_2	25.000000	2000	True	TW	3HopRnd	False	0.006117	0.001967	0.008356	0.033015	0.002401	0.001587	0.001301	82.743517	15.775768	1.480715	0.829609	0.160080	0.010311	308.880089	89.096714	10.200987	0.741621	0.141396	0.013271	0.249610	0.332871	0.582481	7.2382	5.513500	1.724700
Cliq_2	35.000000	2000	True	TW	3HopRnd	False	0.006101	0.001971	0.026455	0.032947	0.000999	0.023286	0.000001	33.333696	66.666304	0.000000	0.333333	0.666667	0.000000	299.146803	25.667163	0.000000	0.298848	0.597686	0.000000	0.333333	0.666667	1.000000	10.2502	5.502100	4.748100
Rep_2	35.000000	2000	True	TW	3HopRnd	False	0.006097	0.001966	0.012041	0.033348	0.002786	0.000002	0.003985	95.424694	0.000000	4.575306	0.958231	0.000000	0.041769	307.122947	0.000000	10.294954	0.855645	0.000000	0.041025	0.350000	0.000000	0.350000	7.9088	5.569000	2.339800
Coll_2	35.000000	2000	True	TW	3HopRnd	False	0.006108	0.001971	0.006625	0.033070	0.002626	0.000956	0.000554	90.170521	9.210985	0.618494	0.903931	0.093520	0.002549	307.951881	86.409437	10.012410	0.808682	0.082607	0.005547	0.349993	0.377967	0.727960	6.9590	5.522700	1.436300
Cliq_2	45.000000	2000	True	TW	3HopRnd	False	0.006082	0.001984	0.026381	0.032933	0.000997	0.023281	0.000001	33.331881	66.668119	0.000000	0.333333	0.666667	0.000000	299.697922	25.670578	0.000000	0.298799	0.597637	0.000000	0.333333	0.666667	1.000000	10.2376	5.499800	4.737800
Rep_2	45.000000	2000	True	TW	3HopRnd	False	0.006090	0.001969	0.009490	0.033141	0.002844	0.000003	0.002502	97.136571	0.000000	2.863429	0.975916	0.000000	0.024084	306.236814	0.000000	10.261322	0.870938	0.000000	0.025674	0.450000	0.000000	0.450000	7.4490	5.534500	1.914500
Coll_2	45.000000	2000	True	TW	3HopRnd	False	0.006114	0.001963	0.005871	0.033016	0.002755	0.000618	0.000235	94.452921	5.296425	0.250654	0.947085	0.052911	0.000003	307.218410	76.797633	9.557846	0.846387	0.047461	0.002246	0.449457	0.393456	0.842914	6.8226	5.513600	1.309000
Cliq_2	55.000000	2000	True	TW	3HopRnd	False	0.006102	0.001980	0.026370	0.032872	0.000997	0.023287	0.000001	33.334059	66.665941	0.000000	0.333333	0.666667	0.000000	299.835052	25.673189	0.000000	0.298936	0.597852	0.000000	0.333333	0.666667	1.000000	10.2250	5.489700	4.735300
Rep_2	55.000000	2000	True	TW	3HopRnd	False	0.006129	0.001982	0.007721	0.033127	0.002878	0.000002	0.001539	98.242996	0.000000	1.757004	0.986970	0.000000	0.013030	306.035957	0.000000	10.235187	0.880771	0.000000	0.015752	0.550000	0.000000	0.550000	7.1533	5.532100	1.621200
Coll_2	55.000000	2000	True	TW	3HopRnd	False	0.006107	0.001973	0.005775	0.033059	0.002830	0.000466	0.000234	96.745214	3.004334	0.250452	0.970365	0.029632	0.000003	306.581962	57.818368	9.598691	0.867627	0.026943	0.002246	0.549153	0.293774	0.842928	6.8156	5.520900	1.294700
Cliq_2	60.000000	2000	True	TW	3HopRnd	False	0.006117	0.001961	0.026449	0.032911	0.000997	0.023275	0.000001	33.334060	66.665940	0.000000	0.333333	0.666667	0.000000	299.648947	25.670482	0.000000	0.298750	0.597480	0.000000	0.333333	0.666667	1.000000	10.2414	5.496100	4.745300
Rep_2	60.000000	2000	True	TW	3HopRnd	False	0.006061	0.001964	0.007204	0.033038	0.002893	0.000002	0.001193	98.644441	0.000000	1.355559	0.990858	0.000000	0.009142	305.826429	0.000000	10.191285	0.884756	0.000000	0.012158	0.600000	0.000000	0.600000	7.0493	5.517400	1.531900
Coll_2	60.000000	2000	True	TW	3HopRnd	False	0.006117	0.001978	0.005668	0.033211	0.002866	0.000321	0.000234	97.896400	1.853042	0.250558	0.982561	0.017435	0.000003	306.203114	51.748686	9.598691	0.877578	0.016611	0.002246	0.599892	0.242844	0.842735	6.8240	5.546300	1.277700
Cliq_2	0	2000	True	PA	3HopRnd	False	0.005791	0.001689	0.057325	0.077217	0	0	0.057325	0.000000	0.000000	100.000000	None	None	None	nan	nan	9.994072	0.000000	0.000000	0.572910	0	0	0	22.7514	12.895300	9.856100
Rep_2	0	2000	True	PA	3HopRnd	False	0.005811	0.001687	0.058292	0.087051	0	0	0.058292	0.000000	0.000000	100.000000	None	None	None	nan	nan	9.825601	0.000000	0.000000	0.572754	0	0	0	24.5547	14.537500	10.017200
Coll_2	0	2000	True	PA	3HopRnd	False	0.005798	0.001683	0.058039	0.085773	0	0	0.058039	0.000000	0.000000	100.000000	None	None	None	nan	nan	9.869778	0.000000	0.000000	0.572832	0	0	0	24.2985	14.324000	9.974500
Cliq_2	1.000000	2000	True	PA	3HopRnd	False	0.005810	0.001674	0.079288	0.028976	0.000254	0.005986	0.034877	13.360276	26.718846	59.920879	0.134053	0.268106	0.597841	301.234929	25.562576	9.839265	0.076514	0.153018	0.343164	0.010000	0.020000	0.030000	18.3605	4.838900	13.521600
Rep_2	1.000000	2000	True	PA	3HopRnd	False	0.005823	0.001680	0.090497	0.028922	0.000412	0.000004	0.045292	21.435882	0.000000	78.564118	0.214938	0.000000	0.785062	297.875265	0.000000	9.931002	0.122725	0.000000	0.449795	0.010000	0.000000	0.010000	20.2243	4.830000	15.394300
Coll_2	1.000000	2000	True	PA	3HopRnd	False	0.005784	0.001681	0.074470	0.029360	0.000240	0.001983	0.034829	12.537502	27.449543	60.012955	0.125848	0.275388	0.598764	299.275716	79.301997	9.871331	0.071826	0.157256	0.343809	0.010000	0.019959	0.029959	17.6212	4.903100	12.718100
Cliq_2	2.000000	2000	True	PA	3HopRnd	False	0.005828	0.001678	0.061683	0.029188	0.000349	0.008320	0.025536	18.602310	37.206326	44.191363	0.187030	0.374059	0.438911	305.084841	25.596032	9.905210	0.106475	0.212959	0.252939	0.020000	0.040000	0.060000	15.4565	4.874400	10.582100
Rep_2	2.000000	2000	True	PA	3HopRnd	False	0.005826	0.001682	0.084029	0.029055	0.000597	0.000002	0.039683	32.183947	0.000000	67.816053	0.323168	0.000000	0.676832	308.868562	0.000000	9.791218	0.184395	0.000000	0.388545	0.020000	0.000000	0.020000	19.1666	4.852200	14.314400
Coll_2	2.000000	2000	True	PA	3HopRnd	False	0.005828	0.001687	0.056143	0.029315	0.000327	0.002666	0.025748	17.317768	38.096701	44.585531	0.174078	0.382663	0.443259	303.033018	81.766047	9.908233	0.099092	0.217988	0.255117	0.019905	0.039262	0.059168	14.5544	4.895700	9.658700
Cliq_2	3.000000	2000	True	PA	3HopRnd	False	0.005816	0.001672	0.051374	0.028872	0.000410	0.009848	0.019655	22.007189	44.019489	33.973322	0.221192	0.442384	0.336424	307.688643	25.622866	9.908222	0.126152	0.252334	0.194746	0.030000	0.060000	0.090000	13.6812	4.821600	8.859600
Rep_2	3.000000	2000	True	PA	3HopRnd	False	0.005836	0.001677	0.073986	0.029386	0.000738	0.000003	0.034990	40.041229	0.000000	59.958771	0.402139	0.000000	0.597861	311.004721	0.000000	9.822561	0.229521	0.000000	0.343691	0.030000	0.000000	0.030000	17.5440	4.907400	12.636600
Coll_2	3.000000	2000	True	PA	3HopRnd	False	0.005804	0.001682	0.044966	0.029301	0.000368	0.002957	0.019921	19.667746	45.937979	34.394275	0.197796	0.461841	0.340363	306.316873	89.039911	9.895533	0.112725	0.263291	0.197129	0.029823	0.058868	0.088691	12.6843	4.893300	7.791000
Cliq_2	4.000000	2000	True	PA	3HopRnd	False	0.005826	0.001693	0.043763	0.028916	0.000468	0.010922	0.015412	24.428718	48.859141	26.712142	0.245698	0.491396	0.262905	298.915765	25.617554	9.925302	0.139893	0.279795	0.152969	0.040000	0.080000	0.120000	12.4209	4.828900	7.592000
Rep_2	4.000000	2000	True	PA	3HopRnd	False	0.005812	0.001686	0.066201	0.029364	0.000849	0.000003	0.031296	46.290493	0.000000	53.709507	0.464842	0.000000	0.535158	312.626528	0.000000	9.840203	0.265420	0.000000	0.307959	0.040000	0.000000	0.040000	16.2415	4.903600	11.337900
Coll_2	4.000000	2000	True	PA	3HopRnd	False	0.005810	0.001676	0.036799	0.029017	0.000422	0.003284	0.015691	22.706113	50.130446	27.163441	0.228403	0.503965	0.267632	308.149437	87.423754	9.914372	0.130039	0.287100	0.155566	0.039964	0.078030	0.117994	11.2721	4.846000	6.426100
Cliq_2	6.000000	2000	True	PA	3HopRnd	False	0.005807	0.001676	0.034390	0.028784	0.000512	0.012381	0.009773	27.695506	55.394421	16.910073	0.278633	0.557266	0.164100	309.982300	25.639400	9.915512	0.158711	0.317441	0.096904	0.060000	0.120000	0.180000	10.8307	4.806900	6.023800
Rep_2	6.000000	2000	True	PA	3HopRnd	False	0.005818	0.001678	0.054399	0.029046	0.001018	0.000002	0.025619	55.852125	0.000000	44.147875	0.561161	0.000000	0.438839	314.351440	0.000000	9.873501	0.320010	0.000000	0.252949	0.060000	0.000000	0.060000	14.2165	4.850800	9.365700
Coll_2	6.000000	2000	True	PA	3HopRnd	False	0.005785	0.001678	0.025902	0.029011	0.000442	0.003834	0.009911	23.766342	59.072392	17.161266	0.239248	0.594241	0.166511	308.059071	88.272692	9.920322	0.136162	0.338438	0.098320	0.059965	0.118673	0.178638	9.4514	4.844800	4.606600
Cliq_2	8.000000	2000	True	PA	3HopRnd	False	0.005806	0.001666	0.028259	0.028722	0.000550	0.013289	0.006220	29.745303	59.487197	10.767500	0.299231	0.598461	0.102308	309.801136	25.642390	9.916348	0.170391	0.340762	0.061680	0.080000	0.160000	0.240000	9.7949	4.796600	4.998300
Rep_2	8.000000	2000	True	PA	3HopRnd	False	0.005831	0.001677	0.045934	0.028881	0.001146	0.000003	0.021432	63.013348	0.000000	36.986652	0.633456	0.000000	0.366544	314.979753	0.000000	9.885918	0.360967	0.000000	0.211875	0.080000	0.000000	0.080000	12.7750	4.823200	7.951800
Coll_2	8.000000	2000	True	PA	3HopRnd	False	0.005795	0.001682	0.019010	0.029216	0.000512	0.003847	0.006387	27.686507	61.246737	11.066755	0.278698	0.615970	0.105332	309.543610	91.134833	9.918523	0.158486	0.350596	0.063350	0.079961	0.156498	0.236460	8.3354	4.879000	3.456400
Cliq_2	10.000000	2000	True	PA	3HopRnd	False	0.005816	0.001686	0.024314	0.028758	0.000574	0.013887	0.003919	31.074977	62.161886	6.763137	0.312630	0.625261	0.062109	310.186193	25.647160	9.887726	0.178047	0.356162	0.038750	0.100000	0.200000	0.300000	9.1453	4.802500	4.342800
Rep_2	10.000000	2000	True	PA	3HopRnd	False	0.005815	0.001683	0.039177	0.028927	0.001247	0.000003	0.018090	68.703852	0.000000	31.296148	0.690584	0.000000	0.309416	315.522880	0.000000	9.907602	0.393457	0.000000	0.179229	0.100000	0.000000	0.100000	11.6554	4.830900	6.824500
Coll_2	10.000000	2000	True	PA	3HopRnd	False	0.005829	0.001686	0.015248	0.028997	0.000697	0.003404	0.004555	37.945203	54.183077	7.871720	0.381470	0.545298	0.073232	311.827475	91.172609	9.898549	0.217344	0.310352	0.045088	0.099967	0.180833	0.280800	7.6711	4.842400	2.828700
Cliq_2	15.000000	2000	True	PA	3HopRnd	False	0.005817	0.001675	0.019437	0.028967	0.000606	0.014627	0.001038	32.737314	65.484855	1.777831	0.328887	0.657775	0.013338	309.502630	25.649537	9.812666	0.187559	0.375176	0.010186	0.150000	0.300000	0.450000	8.3640	4.837500	3.526500
Rep_2	15.000000	2000	True	PA	3HopRnd	False	0.005820	0.001680	0.027695	0.029101	0.001429	0.000002	0.012252	78.785916	0.000000	21.214084	0.792609	0.000000	0.207391	315.930611	0.000000	9.921849	0.451465	0.000000	0.121563	0.150000	0.000000	0.150000	9.7661	4.859800	4.906300
Coll_2	15.000000	2000	True	PA	3HopRnd	False	0.005799	0.001689	0.009184	0.029184	0.000955	0.002848	0.001649	52.376408	44.786217	2.837375	0.526102	0.450406	0.023491	314.289512	90.116008	9.860379	0.300146	0.256650	0.016260	0.149918	0.251420	0.401338	6.6903	4.873700	1.816600
Cliq_2	25.000000	2000	True	PA	3HopRnd	False	0.005786	0.001686	0.017897	0.029011	0.000622	0.014864	0.000135	33.263445	66.533708	0.202847	0.333333	0.666667	0.000000	306.376859	25.643964	8.608218	0.190566	0.381172	0.001162	0.250000	0.500000	0.750000	8.1159	4.844800	3.271100
Rep_2	25.000000	2000	True	PA	3HopRnd	False	0.005818	0.001673	0.015115	0.028908	0.001648	0.000002	0.005778	90.013123	0.000000	9.986877	0.905643	0.000000	0.094357	312.979985	0.000000	9.904216	0.515791	0.000000	0.057227	0.250000	0.000000	0.250000	7.6320	4.827600	2.804400
Coll_2	25.000000	2000	True	PA	3HopRnd	False	0.005835	0.001682	0.005747	0.029053	0.001418	0.001435	0.000393	77.762429	21.591200	0.646372	0.780982	0.215873	0.003145	314.015118	86.155270	9.417740	0.445273	0.123633	0.003701	0.249943	0.287624	0.537567	6.0934	4.852000	1.241400
Cliq_2	35.000000	2000	True	PA	3HopRnd	False	0.005797	0.001681	0.017696	0.028891	0.000628	0.014897	0.000001	33.333333	66.666667	0.000000	0.333333	0.666667	0.000000	304.196109	25.647467	0.000000	0.191035	0.382070	0.000000	0.333333	0.666667	1.000000	8.0615	4.824800	3.236700
Rep_2	35.000000	2000	True	PA	3HopRnd	False	0.005788	0.001689	0.009006	0.029254	0.001760	0.000002	0.002612	95.493361	0.000000	4.506639	0.960409	0.000000	0.039591	310.863148	0.000000	9.885265	0.547119	0.000000	0.025820	0.350000	0.000000	0.350000	6.6724	4.885400	1.787000
Coll_2	35.000000	2000	True	PA	3HopRnd	False	0.005809	0.001674	0.005339	0.029007	0.001654	0.001093	0.000193	90.140028	9.566612	0.293360	0.905660	0.094322	0.000018	312.039469	50.114722	8.703044	0.516113	0.054775	0.001680	0.349977	0.255181	0.605157	6.0162	4.844100	1.172100
Cliq_2	45.000000	2000	True	PA	3HopRnd	False	0.005836	0.001692	0.017646	0.029008	0.000628	0.014883	0.000001	33.333333	66.666667	0.000000	0.333333	0.666667	0.000000	303.854001	25.642722	0.000000	0.190820	0.381641	0.000000	0.333333	0.666667	1.000000	8.0747	4.844400	3.230300
Rep_2	45.000000	2000	True	PA	3HopRnd	False	0.005818	0.001682	0.005955	0.029051	0.001816	0.000002	0.001041	98.216235	0.000000	1.783765	0.986676	0.000000	0.013324	309.714431	0.000000	9.812530	0.562441	0.000000	0.010215	0.450000	0.000000	0.450000	6.1276	4.851500	1.276100
